"","bdl_id","popular_name"
"12818",36929,NA
"12819",36928,NA
"12820",36927,NA
"12821",36926,NA
"12822",36925,"Interest Equalization Tax Extension Act of 1971"
"12823",36924,NA
"12824",36923,NA
"12825",36922,NA
"12826",36921,NA
"12827",36920,NA
"12828",36919,NA
"12829",36918,NA
"12830",36917,NA
"12831",36916,NA
"12832",36915,NA
"12833",36914,NA
"12834",36913,NA
"12835",36912,"Lead-Based Paint Poisoning Prevention Act"
"12836",36911,NA
"12837",36910,NA
"12838",36909,NA
"12839",36908,NA
"12840",36907,NA
"12841",36906,NA
"12842",36905,NA
"12843",36904,NA
"12844",36903,NA
"12845",36902,NA
"12846",36901,NA
"12847",36900,NA
"12848",36899,NA
"12849",36898,NA
"12850",36897,NA
"12851",36896,NA
"12852",36895,NA
"12853",36894,NA
"12854",36893,NA
"12855",36892,NA
"12856",36891,NA
"12857",36890,NA
"12858",36889,NA
"12859",36888,NA
"12860",36887,NA
"12861",36886,"Department of Defense Appropriation Act, 1971"
"12862",36885,"Departments of Labor, and Health, Education, and Welfare Appropriation Act, 1971"
"12863",36884,"Disabled Veterans' and Servicemen's Automobile Assistance Act of 1970"
"12864",36883,NA
"12865",36882,"Supplemental Appropriation Act, 1971"
"12866",36881,"Chesapeake and Ohio Canal Development Act"
"12867",36880,"Emergency Rail Services Act of 1970"
"12868",36879,"Gulf Islands National Seashore Act"
"12869",36878,"Practice of Psychology Act"
"12870",36877,"Federal Pay Comparability Act of 1970"
"12871",36876,NA
"12872",36875,NA
"12873",36874,NA
"12874",36873,"Special Foreign Assistance Act of 1971"
"12875",36872,NA
"12876",36871,"District of Columbia Revenue Act of 1970"
"12877",36870,NA
"12878",36869,"Intergovernmental Personnel Act of 1970"
"12879",36868,NA
"12880",36867,"Uniform Relocation Assistance and Real Property Acquisition Policies Act of 1970"
"12881",36866,"Omnibus Crime Control Act of 1970"
"12882",36865,NA
"12883",36864,NA
"12884",36863,NA
"12885",36862,NA
"12886",36861,NA
"12887",36860,NA
"12888",36859,NA
"12889",36858,NA
"12890",36857,NA
"12891",36856,NA
"12892",36855,NA
"12893",36854,NA
"12894",36853,NA
"12895",36852,"Mining and Minerals Policy Act of 1970"
"12896",36851,NA
"12897",36850,NA
"12898",36849,NA
"12899",36848,NA
"12900",36847,NA
"12901",36846,NA
"12902",36845,NA
"12903",36844,"Emergency Health Personnel Act of 1970"
"12904",36843,NA
"12905",36842,NA
"12906",36841,NA
"12907",36840,"Foreign Assistance and Related Programs Appropriation Act, 1971"
"12908",36839,NA
"12909",36838,NA
"12910",36837,"Comprehensive Alcohol Abuse and Alcoholism Prevention, Treatment, and Rehabilitation Act of 1970"
"12911",36836,NA
"12912",36835,"Excise, Estate, and Gift Tax Adjustment Act of 1970"
"12913",36834,NA
"12914",36833,NA
"12915",36832,NA
"12916",36831,NA
"12917",36830,"Housing and Urban Development Act of 1970"
"12918",36829,NA
"12919",36828,"Bank Holding Company Act Amendments of 1970"
"12920",36827,"Disaster Relief Act of 1970"
"12921",36826,NA
"12922",36825,"Clean Air Amendments of 1970"
"12923",36824,"Seamen's Service Act"
"12924",36823,NA
"12925",36822,"Poison Prevention Packaging Act of 1970"
"12926",36821,"Library Services and Construction Amendments of 1970"
"12927",36820,NA
"12928",36819,"Securities Investor Protection Act of 1970"
"12929",36818,"Egg Products Inspection Act"
"12930",36817,"Occupational Safety and Health Act of 1970"
"12931",36816,NA
"12932",36815,NA
"12933",36814,NA
"12934",36813,NA
"12935",36812,NA
"12936",36811,NA
"12937",36810,"Family Practice of Medicine Act"
"12938",36809,NA
"12939",36808,NA
"12940",36807,NA
"12941",36806,NA
"12942",36805,NA
"12943",36804,NA
"12944",36803,NA
"12945",36802,NA
"12946",36801,"Geothermal Steam Act of 1970"
"12947",36800,NA
"12948",36799,"Animal Welfare Act of 1970"
"12949",36798,NA
"12950",36797,"Plant Variety Protection Act"
"12951",36796,NA
"12952",36795,NA
"12953",36794,NA
"12954",36793,NA
"12955",36792,"Family Planning Services and Population Research Act of 1970"
"12956",36791,NA
"12957",36790,NA
"12958",36789,NA
"12959",36788,NA
"12960",36787,NA
"12961",36786,"Department of Agriculture and Related Agencies Appropriation Act, 1971"
"12962",36785,NA
"12963",36784,NA
"12964",36783,NA
"12965",36782,NA
"12966",36781,NA
"12967",36780,NA
"12968",36779,"Water Bank Act"
"12969",36778,NA
"12970",36777,NA
"12971",36776,"Independent Offices and Department of Housing and Urban Development Appropriation Act, 1971"
"12972",36775,NA
"12973",36774,NA
"12974",36773,NA
"12975",36772,NA
"12976",36771,NA
"12977",36770,NA
"12978",36769,NA
"12979",36768,NA
"12980",36767,"Investment Company Amendments Act of 1970"
"12981",36766,NA
"12982",36765,NA
"12983",36764,"Military Construction Appropriation Act, 1971"
"12984",36763,NA
"12985",36762,NA
"12986",36761,NA
"12987",36760,"Horse Protection Act"
"12988",36759,NA
"12989",36758,"Interstate Agreement on Detainers Act"
"12990",36757,NA
"12991",36756,NA
"12992",36755,NA
"12993",36754,NA
"12994",36753,NA
"12995",36752,NA
"12996",36751,NA
"12997",36750,NA
"12998",36749,NA
"12999",36748,"Alcohol and Drug Abuse Education Act"
"13000",36747,NA
"13001",36746,NA
"13002",36745,NA
"13003",36744,"Agricultural Act of 1970"
"13004",36743,NA
"13005",36742,NA
"13006",36741,NA
"13007",36740,NA
"13008",36739,"Health Training Improvement Act of 1970"
"13009",36738,"Rail Passenger Service Act"
"13010",36737,"Developmental Disabilities Services and Facilities Construction Amendments of 1970"
"13011",36736,"Environmental Education Act"
"13012",36735,NA
"13013",36734,NA
"13014",36733,"Comprehensive Drug Abuse Prevention and Control Act of 1970"
"13015",36732,"Resource Recovery Act of 1970"
"13016",36731,NA
"13017",36730,"Legislative Reorganization Act of 1970"
"13018",36729,"Policemen and Firemen's Retirement and Disability Act Amendments of 1970"
"13019",36728,NA
"13020",36727,NA
"13021",36726,"Veterans' Housing Act of 1970"
"13022",36725,NA
"13023",36724,NA
"13024",36723,NA
"13025",36722,NA
"13026",36721,NA
"13027",36720,NA
"13028",36719,NA
"13029",36718,NA
"13030",36717,NA
"13031",36716,NA
"13032",36715,NA
"13033",36714,NA
"13034",36713,NA
"13035",36712,NA
"13036",36711,NA
"13037",36710,NA
"13038",36709,NA
"13039",36708,NA
"13040",36707,NA
"13041",36706,NA
"13042",36705,NA
"13043",36704,NA
"13044",36703,NA
"13045",36702,NA
"13046",36701,NA
"13047",36700,NA
"13048",36699,NA
"13049",36698,NA
"13050",36697,NA
"13051",36696,NA
"13052",36695,NA
"13053",36694,NA
"13054",36693,NA
"13055",36692,"Departments of State, Justice, and Commerce, the Judiciary, and Related Agencies Appropriation Act, 1971"
"13056",36691,NA
"13057",36690,NA
"13058",36689,"Merchant Marine Act of 1970"
"13059",36688,NA
"13060",36687,"Dischargeability Act"
"13061",36686,NA
"13062",36685,NA
"13063",36684,"Communicable Disease Control Amendments of 1970"
"13064",36683,NA
"13065",36682,NA
"13066",36681,NA
"13067",36680,NA
"13068",36679,NA
"13069",36678,NA
"13070",36677,NA
"13071",36676,NA
"13072",36675,NA
"13073",36674,"Urban Mass Transportation Assistance Act of 1970"
"13074",36673,"Organized Crime Control Act of 1970"
"13075",36672,NA
"13076",36671,NA
"13077",36670,NA
"13078",36669,NA
"13079",36668,NA
"13080",36667,NA
"13081",36666,NA
"13082",36665,NA
"13083",36664,NA
"13084",36663,NA
"13085",36662,NA
"13086",36661,NA
"13087",36660,NA
"13088",36659,"Public Works for Water, Pollution Control, and Power Development and Atomic Energy Commission Appropriation Act, 1971"
"13089",36658,NA
"13090",36657,"Public Broadcasting Financing Act of 1970"
"13091",36656,NA
"13092",36655,NA
"13093",36654,NA
"13094",36653,NA
"13095",36652,"Emergency Community Facilities Act of 1970"
"13096",36651,NA
"13097",36650,"Wheat Research and Promotion Act"
"13098",36649,NA
"13099",36648,NA
"13100",36647,NA
"13101",36646,NA
"13102",36645,NA
"13103",36644,NA
"13104",36643,NA
"13105",36642,"Treasury, Post Office, and Executive Office Appropriation Act, 1971"
"13106",36641,NA
"13107",36640,NA
"13108",36639,NA
"13109",36638,NA
"13110",36637,NA
"13111",36636,NA
"13112",36635,NA
"13113",36634,NA
"13114",36633,NA
"13115",36632,NA
"13116",36631,NA
"13117",36630,NA
"13118",36629,NA
"13119",36628,NA
"13120",36627,NA
"13121",36626,NA
"13122",36625,NA
"13123",36624,NA
"13124",36623,NA
"13125",36622,NA
"13126",36621,NA
"13127",36620,NA
"13128",36619,NA
"13129",36618,NA
"13130",36617,NA
"13131",36616,NA
"13132",36615,NA
"13133",36614,NA
"13134",36613,NA
"13135",36612,NA
"13136",36611,NA
"13137",36610,NA
"13138",36609,NA
"13139",36608,NA
"13140",36607,NA
"13141",36606,NA
"13142",36605,NA
"13143",36604,"National Park System General Authorities Act"
"13144",36603,"Legislative Branch Appropriation Act, 1971"
"13145",36602,"Office of Education Appropriation Act, 1971"
"13146",36601,NA
"13147",36600,NA
"13148",36599,NA
"13149",36598,NA
"13150",36597,NA
"13151",36596,NA
"13152",36595,"Postal Reorganization Act"
"13153",36594,NA
"13154",36593,"Employment Security Amendments of 1970"
"13155",36592,NA
"13156",36591,NA
"13157",36590,NA
"13158",36589,NA
"13159",36588,NA
"13160",36587,NA
"13161",36586,NA
"13162",36585,NA
"13163",36584,NA
"13164",36583,NA
"13165",36582,NA
"13166",36581,"Department of the Interior and Related Agencies Appropriation Act, 1971"
"13167",36580,NA
"13168",36579,NA
"13169",36578,"District of Columbia Court Reform and Criminal Procedure Act of 1970"
"13170",36577,"Volunteers in the Parks Act of 1969"
"13171",36576,"National Science Foundation Authorization Act of 1971"
"13172",36575,NA
"13173",36574,NA
"13174",36573,"Newspaper Preservation Act"
"13175",36572,NA
"13176",36571,"Emergency Home Finance Act of 1970"
"13177",36570,NA
"13178",36569,NA
"13179",36568,NA
"13180",36567,NA
"13181",36566,"National Foundation on the Arts and the Humanities Amendments of 1970"
"13182",36565,"National Commission on Libraries and Information Science Act"
"13183",36564,NA
"13184",36563,NA
"13185",36562,NA
"13186",36561,NA
"13187",36560,NA
"13188",36559,NA
"13189",36558,NA
"13190",36557,"District of Columbia Appropriation Act, 1971"
"13191",36556,NA
"13192",36555,NA
"13193",36554,NA
"13194",36553,NA
"13195",36552,NA
"13196",36551,NA
"13197",36550,NA
"13198",36549,NA
"13199",36548,NA
"13200",36547,NA
"13201",36546,NA
"13202",36545,NA
"13203",36544,NA
"13204",36543,NA
"13205",36542,NA
"13206",36541,NA
"13207",36540,NA
"13208",36539,NA
"13209",36538,NA
"13210",36537,NA
"13211",36536,NA
"13212",36535,NA
"13213",36534,NA
"13214",36533,NA
"13215",36532,NA
"13216",36531,NA
"13217",36530,NA
"13218",36529,NA
"13219",36528,NA
"13220",36527,NA
"13221",36526,NA
"13222",36525,"Second Supplemental Appropriations Act, 1970"
"13223",36524,NA
"13224",36523,"National Aeronautics and Space Administration Authorization Act, 1971"
"13225",36522,NA
"13226",36521,NA
"13227",36520,NA
"13228",36519,NA
"13229",36518,NA
"13230",36517,NA
"13231",36516,"Medical Facilities Construction and Modernization Amendments of 1970"
"13232",36515,NA
"13233",36514,NA
"13234",36513,NA
"13235",36512,NA
"13236",36511,NA
"13237",36510,NA
"13238",36509,NA
"13239",36508,NA
"13240",36507,NA
"13241",36506,NA
"13242",36505,"Voting Rights Act Amendments of 1970"
"13243",36504,NA
"13244",36503,NA
"13245",36502,NA
"13246",36501,NA
"13247",36500,NA
"13248",36499,NA
"13249",36498,NA
"13250",36497,NA
"13251",36496,NA
"13252",36495,NA
"13253",36494,NA
"13254",36493,NA
"13255",36492,NA
"13256",36491,NA
"13257",36490,NA
"13258",36489,NA
"13259",36488,"District of Columbia Anatomical Gift Act"
"13260",36487,NA
"13261",36486,NA
"13262",36485,NA
"13263",36484,NA
"13264",36483,"District of Columbia Teachers' Retirement Amendments of 1970"
"13265",36482,NA
"13266",36481,NA
"13267",36480,NA
"13268",36479,NA
"13269",36478,NA
"13270",36477,NA
"13271",36476,NA
"13272",36475,NA
"13273",36474,NA
"13274",36473,NA
"13275",36472,NA
"13276",36471,NA
"13277",36470,NA
"13278",36469,NA
"13279",36468,NA
"13280",36467,NA
"13281",36466,NA
"13282",36465,NA
"13283",36464,NA
"13284",36463,NA
"13285",36462,NA
"13286",36461,NA
"13287",36460,NA
"13288",36459,NA
"13289",36458,NA
"13290",36457,NA
"13291",36456,NA
"13292",36455,NA
"13293",36454,NA
"13294",36453,NA
"13295",36452,NA
"13296",36451,"Federal Employees Salary Act of 1970"
"13297",36450,"Elementary and Secondary Education Amendments of 1969"
"13298",36449,NA
"13299",36448,NA
"13300",36447,NA
"13301",36446,NA
"13302",36445,NA
"13303",36444,NA
"13304",36443,NA
"13305",36442,"Public Health Cigarette Smoking Act of 1969"
"13306",36441,NA
"13307",36440,NA
"13308",36439,"Veterans Education and Training Amendments Act of 1970"
"13309",36438,NA
"13310",36437,NA
"13311",36436,"Job Evaluation Policy Act of 1970"
"13312",36435,NA
"13313",36434,NA
"13314",36433,NA
"13315",36432,"Medical Library Assistance Extension Act of 1970"
"13316",36431,"Community Mental Health Centers Amendments of 1970"
"13317",36430,NA
"13318",36429,NA
"13319",36428,NA
"13320",36427,NA
"13321",36426,NA
"13322",36425,"Departments of Labor, and Health, Education, and Welfare, and Related Agencies Appropriation Act, 1970"
"13323",36424,NA
"13324",36423,NA
"13325",36422,NA
"13326",36421,"Foreign Service Act Amendments of 1969"
"13327",36420,NA
"13328",36419,NA
"13329",36418,NA
"13330",36417,NA
"13331",36416,NA
"13332",36415,NA
"13333",36414,"Foreign Assistance and Related Programs Appropriation Act, 1970"
"13334",36413,NA
"13335",36412,NA
"13336",36411,NA
"13337",36410,"National Environmental Policy Act of 1969"
"13338",36409,NA
"13339",36408,NA
"13340",36407,NA
"13341",36406,NA
"13342",36405,NA
"13343",36404,"Export Administration Act of 1969"
"13344",36403,NA
"13345",36402,NA
"13346",36401,NA
"13347",36400,NA
"13348",36399,NA
"13349",36398,NA
"13350",36397,"Economic Opportunity Amendments of 1969"
"13351",36396,NA
"13352",36395,NA
"13353",36394,NA
"13354",36393,"Federal Mine Safety and Health Act of 1977"
"13355",36392,"Tax Reform Act of 1969"
"13356",36391,"Department of Defense Appropriation Act, 1970"
"13357",36390,"Military Construction Appropriation Act, 1970"
"13358",36389,NA
"13359",36388,"Department of Transportation and Related Agencies Appropriation Act, 1970"
"13360",36387,NA
"13361",36386,"Supplemental Appropriation Act, 1970"
"13362",36385,NA
"13363",36384,NA
"13364",36383,NA
"13365",36382,NA
"13366",36381,NA
"13367",36380,NA
"13368",36379,NA
"13369",36378,NA
"13370",36377,NA
"13371",36376,"District of Columbia Appropriation Act, 1970"
"13372",36375,NA
"13373",36374,"Departments of State, Justice, and Commerce, the Judiciary, and Related Agencies Appropriation Act, 1970"
"13374",36373,"Housing and Urban Development Act of 1969"
"13375",36372,NA
"13376",36371,NA
"13377",36370,NA
"13378",36369,NA
"13379",36368,NA
"13380",36367,"Legislative Branch Appropriation Act, 1970"
"13381",36366,"Public Works for Water, Pollution Control, and Power Development and Atomic Energy Commission Appropriation Act, 1970"
"13382",36365,"National Capital Transportation Act of 1969"
"13383",36364,NA
"13384",36363,NA
"13385",36362,NA
"13386",36361,NA
"13387",36360,"Federal Contested Election Act"
"13388",36359,NA
"13389",36358,NA
"13390",36357,NA
"13391",36356,NA
"13392",36355,NA
"13393",36354,NA
"13394",36353,NA
"13395",36352,NA
"13396",36351,NA
"13397",36350,"Interest Equalization Tax Extension Act of 1969"
"13398",36349,"Department of Agriculture and Related Agencies Appropriation Act, 1970"
"13399",36348,"Independent Offices and Department of Housing and Urban Development Appropriation Act, 1970"
"13400",36347,NA
"13401",36346,"Selective Service Amendment Act of 1969"
"13402",36345,NA
"13403",36344,NA
"13404",36343,NA
"13405",36342,"National Science Foundation Authorization Act, 1970"
"13406",36341,"National Aeronautics and Space Administration Authorization Act, 1970"
"13407",36340,NA
"13408",36339,NA
"13409",36338,NA
"13410",36337,NA
"13411",36336,NA
"13412",36335,"Child Protection and Toy Safety Act of 1969"
"13413",36334,NA
"13414",36333,NA
"13415",36332,NA
"13416",36331,NA
"13417",36330,NA
"13418",36329,NA
"13419",36328,"District of Columbia Revenue Act of 1969"
"13420",36327,NA
"13421",36326,NA
"13422",36325,NA
"13423",36324,NA
"13424",36323,NA
"13425",36322,NA
"13426",36321,NA
"13427",36320,"Department of the Interior and Related Agencies Appropriation Act, 1970"
"13428",36319,"Educational Television and Radio Amendments of 1969"
"13429",36318,NA
"13430",36317,"Emergency Insured Student Loan Act of 1969"
"13431",36316,NA
"13432",36315,"Civil Service Retirement Amendments of 1969"
"13433",36314,NA
"13434",36313,NA
"13435",36312,NA
"13436",36311,NA
"13437",36310,NA
"13438",36309,NA
"13439",36308,NA
"13440",36307,NA
"13441",36306,NA
"13442",36305,NA
"13443",36304,NA
"13444",36303,NA
"13445",36302,NA
"13446",36301,NA
"13447",36300,NA
"13448",36299,"Disaster Relief Act of 1969"
"13449",36298,NA
"13450",36297,NA
"13451",36296,NA
"13452",36295,NA
"13453",36294,"Treasury, Post Office, and Executive Office Appropriation Act, 1970"
"13454",36293,NA
"13455",36292,NA
"13456",36291,NA
"13457",36290,NA
"13458",36289,"Older Americans Act Amendments of 1969"
"13459",36288,NA
"13460",36287,NA
"13461",36286,NA
"13462",36285,NA
"13463",36284,NA
"13464",36283,NA
"13465",36282,NA
"13466",36281,NA
"13467",36280,NA
"13468",36279,NA
"13469",36278,NA
"13470",36277,NA
"13471",36276,NA
"13472",36275,NA
"13473",36274,NA
"13474",36273,NA
"13475",36272,NA
"13476",36271,NA
"13477",36270,NA
"13478",36269,NA
"13479",36268,NA
"13480",36267,"Second Supplemental Appropriations Act, 1969"
"13481",36266,NA
"13482",36265,NA
"13483",36264,NA
"13484",36263,NA
"13485",36262,NA
"13486",36261,NA
"13487",36260,NA
"13488",36259,NA
"13489",36258,NA
"13490",36257,NA
"13491",36256,NA
"13492",36255,NA
"13493",36254,NA
"13494",36253,NA
"13495",36252,NA
"13496",36251,NA
"13497",36250,NA
"13498",36249,NA
"13499",36248,NA
"13500",36247,NA
"13501",36246,NA
"13502",36245,NA
"13503",36244,NA
"13504",36243,NA
"13505",36242,NA
